partitioning time,sampling time,feature_update time,neighbor_search time,shared_aggregation time,unique_aggregation time
1.3209600448608398,0.159743994474411,187.71250915527344,0.4188160002231598,0.159743994474411,0.09216000139713287
0.10035199671983719,0.0798719972372055,0.8601920008659363,0.14028799533843994,0.03788800165057182,0.030719999223947525
0.0798719972372055,0.05939200147986412,0.36454400420188904,0.1157120019197464,0.03171199932694435,0.025599999353289604
0.09216000139713287,0.06656000018119812,0.5765119791030884,0.12492799758911133,0.03891199827194214,0.02969600073993206
0.08191999793052673,0.062463998794555664,0.3952000141143799,0.11878400295972824,0.030719999223947525,0.027648000046610832
0.07884799689054489,0.058368001133203506,0.3553279936313629,0.1443839967250824,0.030719999223947525,0.026623999699950218
0.08089599758386612,0.062463998794555664,0.4055039882659912,0.11980800330638885,0.02969600073993206,0.025599999353289604
0.07884799689054489,0.05939200147986412,0.3614720106124878,0.11366400122642517,0.030719999223947525,0.025599999353289604
0.07782399654388428,0.05939200147986412,0.35123199224472046,0.11366400122642517,0.028672000393271446,0.025599999353289604
0.08294399827718735,0.06457599997520447,0.41574400663375854,0.12902399897575378,0.02969600073993206,0.026623999699950218
0.0798719972372055,0.05939200147986412,0.35334399342536926,0.14028799533843994,0.03174399957060814,0.028672000393271446
0.07884799689054489,0.060416001826524734,0.3532800078392029,0.11264000087976456,0.02969600073993206,0.025599999353289604
0.07884799689054489,0.058368001133203506,0.3758080005645752,0.10956799983978271,0.02969600073993206,0.025599999353289604
0.08191999793052673,0.06348799914121628,0.3819519877433777,0.12185599654912949,0.028672000393271446,0.025599999353289604
0.07782399654388428,0.05939200147986412,0.35123199224472046,0.11059200018644333,0.03276799991726875,0.02768000029027462
0.0798719972372055,0.058368001133203506,0.3757759928703308,0.11161600053310394,0.028672000393271446,0.025599999353289604
0.0788159966468811,0.05939200147986412,0.3532800078392029,0.11161600053310394,0.028672000393271446,0.026623999699950218
0.08089599758386612,0.062463998794555664,0.37782400846481323,0.11673600226640701,0.050175998359918594,0.025599999353289604
0.08191999793052673,0.0634239986538887,0.43001601099967957,0.11776000261306763,0.03174399957060814,0.026655999943614006
0.07782399654388428,0.05939200147986412,0.35126399993896484,0.11264000087976456,0.028672000393271446,0.025599999353289604
0.07884799689054489,0.05939200147986412,0.3491840064525604,0.11161600053310394,0.028672000393271446,0.024607999250292778
0.07782399654388428,0.060416001826524734,0.4116480052471161,0.11776000261306763,0.028672000393271446,0.025599999353289604
0.0798719972372055,0.062463998794555664,0.38809600472450256,0.1228799968957901,0.030719999223947525,0.027648000046610832
0.07782399654388428,0.058368001133203506,0.347135990858078,0.11776000261306763,0.027648000046610832,0.025599999353289604
0.0798719972372055,0.058368001133203506,0.4188160002231598,0.11264000087976456,0.028672000393271446,0.025599999353289604
0.07680000364780426,0.058368001133203506,0.350271999835968,0.11980800330638885,0.028672000393271446,0.025599999353289604
0.07980799674987793,0.060416001826524734,0.39526399970054626,0.11776000261306763,0.030719999223947525,0.026623999699950218
0.08089599758386612,0.06143999844789505,0.40038400888442993,0.130048006772995,0.028704000636935234,0.025599999353289604
0.07782399654388428,0.05939200147986412,0.3676159977912903,0.11776000261306763,0.027648000046610832,0.025599999353289604
0.08089599758386612,0.062463998794555664,0.39526399970054626,0.1228799968957901,0.030719999223947525,0.026623999699950218
0.10751999914646149,0.06348799914121628,0.3758400082588196,0.11776000261306763,0.03174399957060814,0.027648000046610832
0.07782399654388428,0.058368001133203506,0.35123199224472046,0.11161600053310394,0.028672000393271446,0.02457600086927414
0.08908800035715103,0.058368001133203506,0.3829759955406189,0.11161600053310394,0.028672000393271446,0.02550400048494339
0.08089599758386612,0.06963200122117996,0.40140798687934875,0.11468800157308578,0.027648000046610832,0.024671999737620354
0.07884799689054489,0.06143999844789505,0.37068799138069153,0.12083200365304947,0.030751999467611313,0.027648000046610832
0.07782399654388428,0.07782399654388428,0.36771199107170105,0.11673600226640701,0.02969600073993206,0.026623999699950218
0.08191999793052673,0.06451199948787689,0.3962880074977875,0.11980800330638885,0.02969600073993206,0.026623999699950218
0.0777600035071373,0.05939200147986412,0.37887999415397644,0.11673600226640701,0.028672000393271446,0.025599999353289604
0.09113600105047226,0.06348799914121628,0.3850240111351013,0.12185599654912949,0.030719999223947525,0.02672000043094158
0.07884799689054489,0.05939200147986412,0.37376001477241516,0.11273600161075592,0.02969600073993206,0.05427199974656105
0.07782399654388428,0.05939200147986412,0.35123199224472046,0.11468800157308578,0.028672000393271446,0.025599999353289604
0.08294399827718735,0.05734400078654289,0.3758080005645752,0.11366400122642517,0.027648000046610832,0.02457600086927414
0.08191999793052673,0.062463998794555664,0.40544000267982483,0.11980800330638885,0.03171199932694435,0.027583999559283257
0.07884799689054489,0.058400001376867294,0.350271999835968,0.11468800157308578,0.027648000046610832,0.025599999353289604
0.07884799689054489,0.05939200147986412,0.35123199224472046,0.12492799758911133,0.028672000393271446,0.02457600086927414
0.07884799689054489,0.05939200147986412,0.374783992767334,0.11264000087976456,0.028672000393271446,0.024671999737620354
0.08089599758386612,0.06348799914121628,0.3850240111351013,0.11878400295972824,0.03167999908328056,0.027648000046610832
0.07680000364780426,0.05843200162053108,0.3481599986553192,0.11366400122642517,0.02864000014960766,0.024607999250292778
0.0798719972372055,0.05939200147986412,0.37273600697517395,0.11161600053310394,0.028672000393271446,0.025599999353289604
0.07884799689054489,0.058368001133203506,0.3635199964046478,0.11366400122642517,0.028672000393271446,0.025599999353289604
0.08089599758386612,0.06348799914121628,0.41676801443099976,0.11776000261306763,0.030719999223947525,0.027648000046610832
0.07977599650621414,0.06032000109553337,0.37273600697517395,0.13516800105571747,0.030719999223947525,0.027648000046610832
0.07884799689054489,0.05939200147986412,0.3481599986553192,0.11264000087976456,0.029632000252604485,0.02457600086927414
0.09216000139713287,0.0798719972372055,0.38092800974845886,0.11673600226640701,0.030688000842928886,0.026623999699950218
0.08294399827718735,0.062463998794555664,0.4034239947795868,0.11468800157308578,0.028672000393271446,0.025599999353289604
0.07680000364780426,0.058368001133203506,0.3491840064525604,0.14745600521564484,0.030719999223947525,0.026623999699950218
0.07782399654388428,0.058368001133203506,0.35123199224472046,0.1157120019197464,0.028672000393271446,0.02550400048494339
0.09625600278377533,0.062463998794555664,0.37990400195121765,0.11776000261306763,0.027648000046610832,0.025599999353289604
0.07782399654388428,0.05939200147986412,0.3481599986553192,0.11366400122642517,0.02969600073993206,0.025567999109625816
0.08089599758386612,0.06348799914121628,0.3768320083618164,0.11878400295972824,0.03891199827194214,0.025599999353289604
0.08191999793052673,0.06348799914121628,0.43007999658584595,0.11776000261306763,0.030719999223947525,0.027648000046610832
0.07782399654388428,0.05939200147986412,0.35020801424980164,0.11366400122642517,0.028672000393271446,0.02457600086927414
0.07980799674987793,0.05939200147986412,0.3491840064525604,0.11264000087976456,0.028672000393271446,0.02457600086927414
0.07884799689054489,0.05939200147986412,0.37990400195121765,0.11366400122642517,0.028672000393271446,0.025599999353289604
0.07785599678754807,0.05939200147986412,0.37990400195121765,0.11264000087976456,0.027712000533938408,0.025599999353289604
0.08191999793052673,0.06348799914121628,0.3911679983139038,0.11878400295972824,0.03167999908328056,0.026623999699950218
0.08191999793052673,0.062463998794555664,0.3983359932899475,0.1228799968957901,0.028672000393271446,0.024639999493956566
0.07884799689054489,0.05939200147986412,0.35020801424980164,0.11059200018644333,0.03276799991726875,0.026623999699950218
0.0798719972372055,0.058400001376867294,0.3481599986553192,0.11161600053310394,0.028672000393271446,0.025599999353289604
0.08089599758386612,0.05939200147986412,0.37887999415397644,0.11366400122642517,0.029632000252604485,0.025599999353289604
0.07884799689054489,0.06035200133919716,0.35123199224472046,0.11264000087976456,0.028672000393271446,0.025599999353289604
0.0798719972372055,0.060416001826524734,0.3973119854927063,0.11776000261306763,0.030719999223947525,0.026623999699950218
0.08099199831485748,0.06143999844789505,0.40038400888442993,0.11776000261306763,0.02969600073993206,0.025599999353289604
0.0788159966468811,0.05939200147986412,0.3491840064525604,0.11264000087976456,0.038975998759269714,0.027648000046610832
0.07782399654388428,0.058368001133203506,0.34723201394081116,0.11366400122642517,0.028575999662280083,0.02659199945628643
0.07884799689054489,0.058368001133203506,0.38092800974845886,0.1157120019197464,0.028672000393271446,0.025599999353289604
0.07680000364780426,0.05939200147986412,0.3491840064525604,0.1157120019197464,0.028672000393271446,0.025599999353289604
0.08089599758386612,0.06339199841022491,0.40956801176071167,0.12083200365304947,0.030719999223947525,0.02672000043094158
0.08188799768686295,0.06348799914121628,0.4126720130443573,0.11980800330638885,0.028672000393271446,0.025599999353289604
0.07782399654388428,0.058368001133203506,0.3513279855251312,0.15667200088500977,0.03167999908328056,0.026688000187277794
0.07782399654388428,0.05939200147986412,0.3543039858341217,0.11264000087976456,0.028672000393271446,0.025599999353289604
0.07884799689054489,0.058400001376867294,0.3798080086708069,0.11366400122642517,0.028736000880599022,0.025599999353289604
0.07782399654388428,0.058368001133203506,0.35225600004196167,0.11366400122642517,0.027648000046610832,0.025599999353289604
0.0798719972372055,0.05939200147986412,0.3696640133857727,0.1157120019197464,0.029823999851942062,0.026528000831604004
0.07782399654388428,0.05939200147986412,0.419840008020401,0.1157120019197464,0.028736000880599022,0.025599999353289604
0.0870399996638298,0.06348799914121628,0.35123199224472046,0.12390399724245071,0.030719999223947525,0.027648000046610832
0.07782399654388428,0.058368001133203506,0.35123199224472046,0.1157120019197464,0.028704000636935234,0.025599999353289604
0.08089599758386612,0.060416001826524734,0.37990400195121765,0.11468800157308578,0.028672000393271446,0.024607999250292778
0.07980799674987793,0.06038400158286095,0.3531840145587921,0.11366400122642517,0.02969600073993206,0.02457600086927414
0.08191999793052673,0.06348799914121628,0.3768320083618164,0.11878400295972824,0.027648000046610832,0.025599999353289604
0.07680000364780426,0.058368001133203506,0.40857601165771484,0.35020801424980164,0.033824000507593155,0.026623999699950218
0.07884799689054489,0.062463998794555664,0.38092800974845886,0.131071999669075,0.03174399957060814,0.026688000187277794
0.07680000364780426,0.060416001826524734,0.35020801424980164,0.130048006772995,0.028672000393271446,0.025599999353289604
0.08089599758386612,0.062463998794555664,0.41676801443099976,0.11673600226640701,0.030719999223947525,0.026623999699950218
0.07782399654388428,0.05939200147986412,0.3491840064525604,0.11264000087976456,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.058368001133203506,0.3481599986553192,0.11264000087976456,0.028672000393271446,0.02457600086927414
0.07884799689054489,0.060416001826524734,0.38092800974845886,0.11059200018644333,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.05939200147986412,0.35123199224472046,0.11366400122642517,0.028672000393271446,0.025599999353289604
0.07782399654388428,0.05936000123620033,0.3491840064525604,0.11059200018644333,0.029664000496268272,0.02457600086927414
0.0798719972372055,0.08806400001049042,0.37785598635673523,0.11776000261306763,0.030688000842928886,0.027648000046610832
0.07884799689054489,0.05939200147986412,0.35123199224472046,0.11161600053310394,0.028672000393271446,0.025599999353289604
0.07782399654388428,0.05939200147986412,0.3686720132827759,0.11161600053310394,0.027648000046610832,0.02457600086927414
0.07884799689054489,0.058368001133203506,0.37990400195121765,0.11468800157308578,0.02768000029027462,0.024639999493956566
0.0798719972372055,0.060416001826524734,0.37068799138069153,0.11673600226640701,0.030719999223947525,0.025696000084280968
0.07782399654388428,0.058368001133203506,0.35123199224472046,0.11366400122642517,0.028575999662280083,0.025599999353289604
0.08089599758386612,0.07475200295448303,0.3983359932899475,0.11673600226640701,0.02969600073993206,0.026623999699950218
0.07782399654388428,0.05939200147986412,0.3491840064525604,0.11264000087976456,0.028672000393271446,0.025599999353289604
0.07782399654388428,0.058368001133203506,0.3686400055885315,0.11264000087976456,0.028672000393271446,0.025599999353289604
0.0798719972372055,0.058368001133203506,0.37990400195121765,0.11264000087976456,0.028672000393271446,0.025599999353289604
0.08294399827718735,0.06348799914121628,0.37887999415397644,0.12284799665212631,0.05222399905323982,0.024671999737620354
0.07884799689054489,0.05939200147986412,0.3491840064525604,0.11264000087976456,0.028672000393271446,0.02457600086927414
0.08294399827718735,0.06255999952554703,0.4413439929485321,0.11776000261306763,0.03174399957060814,0.026623999699950218
0.07884799689054489,0.05939200147986412,0.35123199224472046,0.11264000087976456,0.02969600073993206,0.02457600086927414
0.07782399654388428,0.05939200147986412,0.347135990858078,0.11161600053310394,0.028672000393271446,0.02457600086927414
0.08191999793052673,0.060416001826524734,0.39321601390838623,0.12595200538635254,0.028672000393271446,0.025599999353289604
0.0798719972372055,0.05939200147986412,0.3758080005645752,0.11264000087976456,0.027648000046610832,0.024671999737620354
0.08294399827718735,0.0655359998345375,0.3491840064525604,0.11980800330638885,0.03167999908328056,0.027648000046610832
0.08396799862384796,0.06656000018119812,0.5191680192947388,0.12492799758911133,0.03276799991726875,0.02969600073993206
0.07884799689054489,0.05939200147986412,0.3481599986553192,0.11366400122642517,0.028672000393271446,0.02457600086927414
0.07782399654388428,0.058368001133203506,0.3461120128631592,0.11264000087976456,0.028575999662280083,0.02457600086927414
0.0798719972372055,0.05939200147986412,0.40140798687934875,0.11161600053310394,0.028672000393271446,0.025599999353289604
0.07884799689054489,0.058368001133203506,0.3491840064525604,0.11264000087976456,0.02860799990594387,0.02457600086927414
0.08089599758386612,0.0623680017888546,0.3635199964046478,0.1157120019197464,0.030719999223947525,0.026688000187277794
0.08182399719953537,0.062463998794555664,0.42905598878860474,0.11776000261306763,0.027648000046610832,0.025599999353289604
0.08089599758386612,0.05939200147986412,0.347135990858078,0.11366400122642517,0.028672000393271446,0.025599999353289604
